Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CATSPER4	0.11693187769022723	0.10063235359857574	1.0934258344251722	0.09203400032292035	0.9266710258669503	
PRELP	1.695001406765715	0.12252544064338042	0.24644663895097568	0.4971682355455201	0.6190704191932641	
PLA2G2E	0.0					
ZNF548	2.1745966502684535	-0.07481919187794198	0.2165715789349995	-0.3454709627452906	0.7297403364092421	
MTF1	3.9170525618992285	-0.04211373366458243	0.16232291147820732	-0.25944417384502383	0.7952925503642224	
TMCO2	0.2454214953813905	0.2679704409908034	0.5411170124042641	0.49521718010707244	0.6204468247096718	
SHISA6	0.7826539511368102	0.25296530596819067	0.38117538171474885	0.66364544538581	0.5069172635838386	
TMEM201	2.150827018445465	0.11465529806609225	0.21844856931085765	0.5248617485928001	0.5996793021758309	
NHLRC3	4.524075528908426	-0.024976212335746078	0.1506335212452723	-0.16580779715743363	0.8683082098197489	
HMX2	0.6659694289877528	0.9668738063719907	0.40355604873389483	2.3958848080841135	0.0165803001018487	
SNTN	0.9119761651074266	-0.06289686360169941	0.3343232772726279	-0.18813187078927027	0.8507732778684562	
ZDHHC11	1.8003453976469457	0.013127032259704519	0.23833746545107384	0.055077502124395335	0.9560767196364248	
CALHM6	1.8586947548452577	0.06305872527107263	0.23480901455619352	0.26855325546277814	0.7882734878356202	
CNR2	1.2979331848924514	0.1500088144627857	0.28190889708272593	0.5321180566314859	0.5946442321066501	
LINC00910	2.0106953925882314	-0.002580744757443223	0.22513983774423593	-0.01146285252446086	0.9908541672375575	
SLX4	2.3150058313123756	-0.020246326687542057	0.21015925866217397	-0.0963380191594963	0.9232521165757476	
GLRA4	1.7420351341086415	-0.3114280766180095	0.24356628496392235	-1.2786173450243288	0.20103183895889337	
BEND4	1.0404788052770615	-0.03959015330297378	0.3128679478876344	-0.1265394987574517	0.899304884828912	
FAM78B	1.2156379460185622	0.19754774837464048	0.29156516051756415	0.6775423648832695	0.49806190006273393	
ZNF563	1.7646116868421409	0.267039994365992	0.24261736491308425	1.1006631551771118	0.2710432876767072	
TMC3	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
FBF1	2.150930438601668	0.08308549263626015	0.21830887706038296	0.38058687193594604	0.703509824157923	
KLRG2	0.26890627513695253	0.26171487894180256	0.530582316214131	0.49325970908570643	0.6218290932945341	
ASTL	0.6427462040139937	0.12621330274708412	0.40204891699573836	0.313925239968802	0.7535778199936471	
LOC400499	1.7415375205260826	0.23306054105087726	0.24404409223612936	0.9549935788872743	0.33958094415268086	
LRRK2	1.963924811822437	0.0006164660542197477	0.22793759036849112	0.0027045387872318433	0.997842092888255	
BSX	0.0					
GJB3	2.971237923420506	-0.9043252818988955	0.19459781315906194	-4.64715027994539	3.3655198865752795e-06	
INSYN2A	0.9352458443326028	0.0074701337743860365	0.33027961512264703	0.022617604697195905	0.9819553009020225	
TRMT2B	3.261496113123672	0.03915738914723393	0.1772150316693545	0.220959750300941	0.8251237729746174	
HACD4	2.1626489133585873	0.03488831400812624	0.21746371307435694	0.16043280745508537	0.8725401477059392	
CFAP126	0.351017389288357	-0.23091245819471856	0.4721737575914194	-0.4890412787288601	0.6248124729975932	
NYX	0.12870632857544595	0.030257326936415172	1.0026511912509066	0.030177321086774116	0.9759256354436875	
UTS2B	1.5781432046397175	0.055744860351612205	0.25503304290259404	0.2185789720310991	0.8269780346068596	
MSANTD1	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
AADACL3	0.7715656988102592	0.03826443751816548	0.3649907672830879	0.10483672724928812	0.9165053664844126	
SLC15A5	0.0					
LIPI	0.08180198497481204	0.04276699645214528	1.4776108306081965	0.028943342567773436	0.9769097777177405	
LRRC66	3.951423190335247	-0.00021741439616685044	0.16138279904417624	-0.0013471968354405377	0.9989250927697881	
HUS1B	0.07003336623624015	0.11314134851366996	1.666957194618019	0.06787297770990222	0.9458867497980116	
KCTD21	2.4438608296873885	-0.28890522564030263	0.20466765353098473	-1.411582243974694	0.15807300360057386	
SBSN	0.11676892951429062	0.36962223847664105	1.093529462875268	0.33800848630523045	0.7353567926334557	
ADAT2	3.027600344889129	0.030412821985601593	0.18382573512111655	0.1654437664321789	0.8685947076509944	
KIR2DL4	1.087330265332793	-0.04376912043006168	0.3062501035432823	-0.1429195285933211	0.8863537353129327	
MAGEB16	0.011682858631333193	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
VHLL	0.011698870088059879	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
DUSP21	0.4790788480394179	0.7179027662334561	0.4422888578662724	1.6231536324401743	0.10455656699614321	
ZNF567	1.9406372116274087	0.03713956578325552	0.22944839889044089	0.1618645672092454	0.8714125060750703	
ANKDD1B	2.1973053371433897	-0.014007661375036439	0.21571170049340596	-0.06493695679462985	0.9482241954101666	
ALKBH2	2.022417397460026	0.013363266743592712	0.2245685695968641	0.05950639827996356	0.9525487694196445	
RNFT1	3.5539205149881603	-0.09892997700618282	0.16967810073846304	-0.583045051633803	0.5598629725608171	
RNF222	0.7481318439110654	-0.22708282844255015	0.37033921834462874	-0.6131752112497909	0.5397604935935711	
CGB5	0.0584232269456573	0.04902066501587129	1.9092492189299881	0.025675362089892188	0.9795162755813781	
RELN	1.3792934152922185	0.25681062363468754	0.2747924817554027	0.9345620447624869	0.35001404702940775	
FAM111B	2.665008785150271	0.14239654541869823	0.19669895134295057	0.723931390820816	0.4691078571418004	
APOD	1.9525504109177234	-0.25790076670289275	0.22993413751253494	-1.121628869435854	0.2620202715219173	
GAGE2A	0.0					
VSTM1	0.9117994848268219	0.08553397975253514	0.3358366687113253	0.2546892216408253	0.7989631416715619	
ARID2	3.8226881819277923	-0.0574500737293028	0.16378080542239698	-0.35077415562304054	0.7257577875613217	
FAM25G	0.2107216653655351	-0.46236926345960794	0.6179395905812444	-0.748243469923485	0.45431331527538493	
PRSS48	0.22225119843589197	0.1397308609650414	0.5873706372095758	0.23789214528812913	0.8119647478089282	
IL1RAPL2	0.12876900298216082	-0.23873262344110352	1.0026187619519962	-0.23810907246171567	0.811796498276042	
BLOC1S3	2.4314692089098906	0.001955441865596218	0.20519947332234525	0.009529468248314844	0.9923966994891054	
SP6	2.186411887229289	-0.05973359322721147	0.21607426931899218	-0.27644935889625194	0.7822029502668322	
ANKRD34B	0.14043302147363187	-0.040117779951478034	0.924115181644981	-0.04341209921480346	0.9653730330160355	
PLAC9	1.928955506216654	-0.014401862930968727	0.22996112358454524	-0.06262738112633147	0.950063225224507	
FAM47B	0.011627906976744186	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
NKAPL	0.40903056462064774	0.08968637500828193	0.4629091825237778	0.19374507655975284	0.8463754945314719	
FSCB	0.011627906976744186	0.06152499654783848	2.9218787667815347	0.02105665616496765	0.9832004605907271	
GRAPL	1.005472844346773	0.06476465106578562	0.31879581445329586	0.20315401937397065	0.8390146505862265	
FAM47E	2.0925318186658446	-0.023988737139468967	0.2207667316336525	-0.10866101500871361	0.913471364219528	
ZNF527	2.0106953925882314	-0.002580744757443223	0.22513983774423593	-0.01146285252446086	0.9908541672375575	
ZAR1L	0.05842382959179354	0.04902066502459546	1.9092473890621278	0.02567538670233599	0.9795162559499611	
KRTAP10-12	0.023375049554614623	0.12564422872231337	2.9218787667815347	0.04300117792385725	0.9657005948762755	
S100A13	4.185825597178249	-0.12076726422546773	0.15726869497819435	-0.767904027195065	0.44254420468260475	
OR14I1	0.04673608814252101	-0.015100480205370794	2.2350064693668683	-0.0067563474255394225	0.9946092557147628	
KRT77	0.07018863135412806	-0.1558479932556888	1.6666457582813003	-0.09350996903889423	0.9254984302500486	
PCDH18	3.7293690289795878	0.01702422141864722	0.16608567482397874	0.10250264772497608	0.9183577113402462	
DCAF8L2	0.05839575339353921	-0.0854738582686802	1.9093326625595213	-0.04476635211074207	0.9642935453177683	
ZNF600	3.402245872409266	-0.12697526412672108	0.1734415156218627	-0.7320926807601972	0.46411200089525373	
BTBD8	1.9640282024841067	0.03506860307880022	0.22803147539487242	0.1537884321367189	0.8777765551442472	
LINC00994	0.10522461580495016	-0.09798253306181338	1.1994995185199586	-0.08168617956821884	0.9348962687353926	
C15orf61	2.0575442658349488	0.02724606634519921	0.22276412030386475	0.12230904289269655	0.9026542705772301	
LOC105376944	1.414378895899131	0.07814689545039896	0.269862347109006	0.28958058168386475	0.7721371243416288	
NUGGC	2.0574828196469	-0.07128554758750864	0.2226891252332348	-0.3201123876742849	0.7488831353668961	
LINC00943	0.6309923303596859	-0.030005998587693778	0.4045914564287775	-0.07416369799933209	0.9408801310722203	
SPANXN3	0.0					
TRIM64B	0.2923028658946938	0.6589446635810701	0.49378449891071663	1.3344782289332593	0.18204717720500407	
DRICH1	0.9820370710172174	0.0006174553907798396	0.3221679383317516	0.0019165637461540834	0.998470804313327	
LINC01164	0.011682858631333193	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
GJB5	1.041784459059066	-1.9989682836418765	0.363618403191753	-5.497434305017085	3.8535680340374154e-08	
FHIT	2.0923323168083034	0.13798468744462597	0.22162882702216968	0.6225935917209149	0.5335516234069639	
ALKAL2	1.9638918985169698	0.0006269385769503834	0.22793748384401788	0.0027504847661625055	0.9978054334373994	
ANKRD62P1-PARP4P3	0.0468168449563238	-0.2840890619894838	2.2346016520630565	-0.1271318589276096	0.898836036260865	
ZKSCAN3	2.0106953925882314	-0.002580744757443223	0.22513983774423593	-0.01146285252446086	0.9908541672375575	
FOXR2	0.0					
LIN54	3.1445729708496155	0.024159298258461758	0.1806757413419915	0.13371633667594537	0.8936268863803206	
LOC441239	0.8416676306740212	-0.05669951927469719	0.34844683249779823	-0.16272071945166977	0.8707383326532593	
FAM180A	0.8883831452332561	-0.06093318437220387	0.33883971631032483	-0.17982893220344479	0.8572868692570376	
BNIP5	3.765491979615749	-0.3343721149869496	0.16573003261340324	-2.0175710443920325	0.043635955041441826	
SPANXN4	0.0					
KAZN	2.1744825522365585	-0.012711198507533076	0.21684023320193968	-0.05862011085228519	0.9532546920827769	
TOGARAM2	1.6249025313616536	-0.07460891045478324	0.2508188749876656	-0.29746130732167686	0.7661143440463349	
SPATA31D4	0.0					
NEMP2	1.9989965225001716	-0.01870153662275556	0.22576336170126413	-0.08283689825411934	0.933981229373707	
ALG1L1P	1.3909564153867837	-0.11260274667525606	0.27109406272547654	-0.41536411953545166	0.6778753688667165	
KIAA0408	1.239048899921543	0.08129619387642564	0.28781967185557006	0.28245530735376784	0.7775944114550377	
GSPT2	2.419491373604147	0.1850613620041115	0.20660897348821539	0.8957082496451543	0.37040860322866653	
TBC1D28	0.5258385710669221	-0.3260895529205162	0.43800017850567574	-0.7444963927481383	0.4565762227218131	
C8orf76	3.0628395820211396	-0.02669595108212291	0.18259353972717898	-0.14620424754353578	0.8837601525389471	
CXCL17	0.25768223312454275	-0.8783656720041721	0.5478822109124086	-1.6032016636229112	0.10889013831967251	
OTUD6A	0.6544330317174843	0.17349760549920532	0.3989020945754594	0.43493781521466834	0.6636075652380382	
MMP23B	1.765354744914481	-0.04129162828444962	0.24067968391662503	-0.17156258314994982	0.8637814255410741	
SH2D5	0.17517910902518286	0.42123172508474505	0.801158720713736	0.5257781188594918	0.5990423792772483	
SPATA41	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
ZFP92	1.0169900332451434	0.029123811809031907	0.316545068707728	0.09200526145590494	0.9266938592880205	
NCR1	0.8767383212619809	-0.02143286705487711	0.341314072124965	-0.06279514618732132	0.9499296310242289	
RASSF10	1.051759161318236	-0.07276737517404178	0.312895953299301	-0.23256093409567385	0.8161023656400764	
GJB4	1.0063461752897849	-1.5907312230476351	0.36188598299634567	-4.395669624661031	1.1043178778821582e-05	
RNU1-75P	0.0					
MIR494	0.0					
RNU1-15P	0.0					
Y_RNA	0.0					
OR2L13	0.0					
BLOC1S2	3.0978065900225276	-0.08243229043077342	0.18146399641162117	-0.4542625097035191	0.649639896318658	
SYCP2	1.426336373801585	-0.04223089606559548	0.2678929977126787	-0.15764091046115758	0.8747397647195001	
ZNF724	0.9468424179463015	-0.029968643033469442	0.3279936489497017	-0.09136958331185607	0.9271989296303815	
IL1RAP	1.9755293779728471	-0.05149798470489104	0.22704447477905643	-0.22681892944104992	0.8205645437220283	
PTPRT	1.0866483613173172	0.5918429211395976	0.3169403668219355	1.8673636528984923	0.0618508219697313	
MYBPC1	1.5674611925232902	-0.7039917907431108	0.2608237480579235	-2.699109249004308	0.0069525348622223575	
PAX5	2.9577675013355833	0.5010181641110745	0.28827582126788576	1.7379819157482994	0.08221400034143019	
SPAG16-DT	1.8937564565435658	0.005722647508989047	0.2322075558794155	0.024644536166432054	0.9803384953509717	
OR5K4	0.0					
OR6M1	0.08167589382786636	0.04276699581787402	1.4777888271697714	0.028939855973725573	0.9769125584524629	
SPOCK3	0.08190028038023472	-0.09172777651911133	1.4774722924463692	-0.062084261740861686	0.9504957301303902	
ZNF676	0.5496719946246789	-0.19825805545848313	0.43470837353318553	-0.456071397583392	0.6483386372802729	
ZNF699	1.2630789042962716	-0.2973723736995323	0.284875678377706	-1.0438671893402476	0.29654684028570943	
CFAP119	1.905334060201808	0.05813580079148307	0.23170693683932958	0.2509022888330514	0.8018896547741805	
OR8A1	2.0340055097228835	-0.004133439782915893	0.22392174356365938	-0.01845930509977824	0.9852724418551059	
MATCAP1	4.359860981505743	0.22865172885414037	0.15452854216548892	1.4796731118402118	0.13896050461278253	
VN1R2	0.7015691403335934	0.15262235178699848	0.38460706018232704	0.3968267033752481	0.6914952576316079	
MYT1	0.5496679267941221	0.047506008147957086	0.4444374155293241	0.10689020880786448	0.9148760809266969	
SERPINA3	1.403243022029446	-0.23312065031030427	0.27045999997096143	-0.8619413234316861	0.3887198076652486	
ZNF250	2.034020588170592	0.029126066076037075	0.22400678954803407	0.13002313963252232	0.8965481193158763	
WDSUB1	2.127461949701336	0.05364970559604222	0.2192846410571152	0.2446578353021475	0.8067213784731802	
ZNF79	1.9989733877164366	-0.01870290808581323	0.22576326179370634	-0.08284300969616223	0.9339763698512303	
S100A4	3.9750271861189734	0.18702210661778304	0.1637827618388849	1.1418912742585143	0.25349921607605075	
PLEKHG4	2.910484580079527	0.22425604166198868	0.18928108612697359	1.1847778679352736	0.236105285402722	
KRTAP4-3	0.0					
FAT4	2.186528841672302	-0.09060701168183766	0.2161086896468264	-0.41926593433105963	0.6750217898985797	
LINC03042	0.3624641711089014	-0.30128780135554073	0.46975843604377127	-0.6413675162343806	0.5212839327579866	
COLCA1	3.6817797693187173	0.03741083436325928	0.1680651000902819	0.2225972813104135	0.8238489525675141	
KIF19	1.9521679034923953	-0.05046318356559941	0.2284863629480942	-0.22085862330901232	0.825202515651815	
OR6K2	0.0					
ZNF681	2.1042325138627165	0.02357406791548891	0.22033475492881147	0.10699205362815103	0.9147952838545357	
OR10J1	0.7244311318005394	0.3326253125640956	0.38099479917140844	0.8730442339042231	0.3826389679684801	
SEMA4A	2.8523642446128146	0.028858864475594787	0.18949741604548098	0.15229159889266466	0.8789569507469605	
HRCT1	4.079282460668618	0.4069433807049837	0.1652281708636401	2.462917664572023	0.013781155870502373	
GREB1	1.1690200751773636	-0.2523445785941734	0.2956449334623212	-0.8535393305711216	0.3933602865031182	
SIRPB2	1.6950219762529735	0.002495722927491678	0.24572276699236645	0.010156661338463642	0.9918962960556467	
ZNF766	2.922458769311268	-0.06761534695735096	0.18690326152803666	-0.36176654385032353	0.7175264952683151	
RYR1	1.659941579065866	-0.13688101523223997	0.24805217091831547	-0.5518234923141044	0.5810692902740914	
SRGAP3	2.057434138844077	-0.005641883021794608	0.2226402114770533	-0.025340808762104938	0.9797831236870002	
KRTAP5-3	0.03504149822626423	0.05527135669704538	2.704422401041149	0.020437397898999433	0.9836944508645877	
FAM217B	2.3732659530327473	-0.008881514233703527	0.2076578536024666	-0.04276994141866653	0.9658849253276572	
SULT1C3	0.5615481882022824	-1.7961348235517338	0.4035063319136852	-4.451317566773521	8.534502038603323e-06	
XPNPEP3	3.2850042681398586	-0.023906680264939358	0.17693018479502062	-0.13511928613331878	0.8925175618835524	
OR2T2	0.011692190923281432	0.06152499654783848	2.9218787667815347	0.02105665616496765	0.9832004605907271	
OR2C3	0.9351682870613605	0.007515182132423542	0.33027973922886106	0.022753990753323322	0.9818465085719532	
LINC00615	0.37392881854470505	-0.5061582550541791	0.4676876315927354	-1.0822570896955943	0.2791383072409597	
ZNF107	2.174379777697666	-0.012702584512926572	0.2167192997484923	-0.05861307473615968	0.9532602964548815	
OR10S1	0.0					
SFTA2	0.37465245904125016	-1.0345536803887991	0.4589799965211586	-2.2540278187071427	0.024194417953856667	
ZNF471	2.1161244404766624	0.03868910486295586	0.2198066511467854	0.17601425917325647	0.8602827401386817	
OR10J3	0.0					
ZNF836	2.0223782512195645	-0.020067009042185138	0.22445320885798245	-0.08940397486088993	0.9287608646416012	
ZNF493	3.0745538378215405	0.027868381030578832	0.18236633579847972	0.15281538069270761	0.8785438681613902	
